epoch,overflow,main,assigned_slots,share_assigned_slots,ok,skipped,invalid,delayed,bad_slots_abs,bad_slots_pct_node,effective_stake,stake_share_pct,effective_stake_next,stake_share_next_pct,delivered_slots_share_pct,coinbase_epoch_TKG,fees_epoch_TKR_at_main,reward_epoch_total_value_TKG_only,coinbase_cum_TKG,fees_cum_TKR_at_main,penalty_slots_residual,penalty_score,forced_invalid_slots_planned,forced_invalid_slots_realized,forced_invalid_share_pct_of_invalid,penalty_gained,penalty_recovery,penalty_tol,residual_prev_dbg,residual_next_dbg
82,OV_1,MAIN_1,9614,40.058,9614,0,0,0,0,0.0,476.2025999808716,39.8678,477.16399998063025,39.8682,40.0583,0.9614,0.0,0.9614,77.164,0.1031,0,0.0,0,0,0.0,0.0,9614.0,192.0,0.0,0.0
82,OV_2,MAIN_2,7180,29.917,7180,0,0,0,0,0.0,359.1389999851549,30.0672,359.85699998497466,30.0669,29.9167,0.718,0.0,0.718,59.857,0.0845,0,0.0,0,0,0.0,0.0,7180.0,143.0,0.0,0.0
82,OV_3,MAIN_3,7206,30.025,7206,0,0,0,0,0.0,359.1129999851614,30.065,359.83359998498054,30.0649,30.025,0.7206,0.0,0.7206,59.8336,0.082,0,0.0,0,0,0.0,0.0,7206.0,144.0,0.0,0.0
83,OV_1,MAIN_1,9537,39.737,9537,0,0,0,0,0.0,477.16399998063025,39.8682,478.11769998039085,39.8679,39.7375,0.9537,0.0,0.9537,78.1177,0.1031,0,0.0,0,0,0.0,0.0,9537.0,190.0,0.0,0.0
83,OV_2,MAIN_2,7189,29.954,7189,0,0,0,0,0.0,359.85699998497466,30.0669,360.5758999847942,30.0667,29.9542,0.7189,0.0,0.7189,60.5759,0.0845,0,0.0,0,0,0.0,0.0,7189.0,143.0,0.0,0.0
83,OV_3,MAIN_3,7274,30.308,7274,0,0,0,0,0.0,359.83359998498054,30.0649,360.56099998479795,30.0654,30.3083,0.7274,0.0,0.7274,60.561,0.082,0,0.0,0,0,0.0,0.0,7274.0,145.0,0.0,0.0
84,OV_1,MAIN_1,9525,39.688,9525,0,0,0,0,0.0,478.11769998039085,39.8679,479.07019998015176,39.8675,39.6875,0.9525,0.0,0.9525,79.0702,0.1031,0,0.0,0,0,0.0,0.0,9525.0,190.0,0.0,0.0
84,OV_2,MAIN_2,7232,30.133,7232,0,0,0,0,0.0,360.5758999847942,30.0667,361.29909998461267,30.0668,30.1333,0.7232,0.0,0.7232,61.2991,0.0845,0,0.0,0,0,0.0,0.0,7232.0,144.0,0.0,0.0
84,OV_3,MAIN_3,7243,30.179,7243,0,0,0,0,0.0,360.56099998479795,30.0654,361.28529998461613,30.0657,30.1792,0.7243,0.0,0.7243,61.2853,0.082,0,0.0,0,0,0.0,0.0,7243.0,144.0,0.0,0.0
85,OV_1,MAIN_1,9518,39.658,9518,0,0,0,0,0.0,479.07019998015176,39.8675,480.02199997991283,39.8671,39.6583,0.9518,0.0,0.9518,80.022,0.1031,0,0.0,0,0,0.0,0.0,9518.0,190.0,0.0,0.0
85,OV_2,MAIN_2,7216,30.067,7216,0,0,0,0,0.0,361.29909998461267,30.0668,362.02069998443153,30.0668,30.0667,0.7216,0.0,0.7216,62.0207,0.0845,0,0.0,0,0,0.0,0.0,7216.0,144.0,0.0,0.0
85,OV_3,MAIN_3,7266,30.275,7266,0,0,0,0,0.0,361.28529998461613,30.0657,362.01189998443374,30.0661,30.275,0.7266,0.0,0.7266,62.0119,0.082,0,0.0,0,0,0.0,0.0,7266.0,145.0,0.0,0.0
86,OV_1,MAIN_1,9580,39.917,9580,0,0,0,0,0.0,480.02199997991283,39.8671,480.97999997967236,39.8672,39.9167,0.958,0.0,0.958,80.98,0.1031,0,0.0,0,0,0.0,0.0,9580.0,191.0,0.0,0.0
86,OV_2,MAIN_2,7217,30.071,7217,0,0,0,0,0.0,362.02069998443153,30.0668,362.74239998425037,30.0668,30.0708,0.7217,0.0,0.7217,62.7424,0.0845,0,0.0,0,0,0.0,0.0,7217.0,144.0,0.0,0.0
86,OV_3,MAIN_3,7203,30.012,7203,0,0,0,0,0.0,362.01189998443374,30.0661,362.73219998425293,30.066,30.0125,0.7203,0.0,0.7203,62.7322,0.082,0,0.0,0,0,0.0,0.0,7203.0,144.0,0.0,0.0
87,OV_1,MAIN_1,9556,39.817,9556,0,0,0,0,0.0,480.97999997967236,39.8672,481.9355999794325,39.8671,39.8167,0.9556,0.0,0.9556,81.9356,0.1031,0,0.0,0,0,0.0,0.0,9556.0,191.0,0.0,0.0
87,OV_2,MAIN_2,7174,29.892,7174,0,0,0,0,0.0,362.74239998425037,30.0668,363.4597999840703,30.0665,29.8917,0.7174,0.0,0.7174,63.4598,0.0845,0,0.0,0,0,0.0,0.0,7174.0,143.0,0.0,0.0
87,OV_3,MAIN_3,7270,30.292,7270,0,0,0,0,0.0,362.73219998425293,30.066,363.45919998407044,30.0664,30.2917,0.727,0.0,0.727,63.4592,0.082,0,0.0,0,0,0.0,0.0,7270.0,145.0,0.0,0.0
88,OV_1,MAIN_1,9486,39.525,9486,0,0,0,0,0.0,481.9355999794325,39.8671,482.88419997919436,39.8664,39.525,0.9486,0.0,0.9486,82.8842,0.1031,0,0.0,0,0,0.0,0.0,9486.0,189.0,0.0,0.0
88,OV_2,MAIN_2,7329,30.538,7329,0,0,0,0,0.0,363.4597999840703,30.0665,364.1926999838863,30.0674,30.5375,0.7329,0.0,0.7329,64.1927,0.0845,0,0.0,0,0,0.0,0.0,7329.0,146.0,0.0,0.0
88,OV_3,MAIN_3,7185,29.938,7185,0,0,0,0,0.0,363.45919998407044,30.0664,364.1776999838901,30.0662,29.9375,0.7185,0.0,0.7185,64.1777,0.082,0,0.0,0,0,0.0,0.0,7185.0,143.0,0.0,0.0
89,OV_1,MAIN_1,9516,39.65,9516,0,0,0,0,0.0,482.88419997919436,39.8664,483.8357999789555,39.866,39.65,0.9516,0.0,0.9516,83.8358,0.1031,0,0.0,0,0,0.0,0.0,9516.0,190.0,0.0,0.0
89,OV_2,MAIN_2,7311,30.462,7311,0,0,0,0,0.0,364.1926999838863,30.0674,364.9237999837028,30.0682,30.4625,0.7311,0.0,0.7311,64.9238,0.0845,0,0.0,0,0,0.0,0.0,7311.0,146.0,0.0,0.0
89,OV_3,MAIN_3,7173,29.887,7173,0,0,0,0,0.0,364.1776999838901,30.0662,364.89499998371,30.0658,29.8875,0.7173,0.0,0.7173,64.895,0.082,0,0.0,0,0,0.0,0.0,7173.0,143.0,0.0,0.0
90,OV_1,MAIN_1,9650,40.208,9650,0,0,0,0,0.0,483.8357999789555,39.866,484.80079997871326,39.8667,40.2083,0.965,0.0,0.965,84.8008,0.1031,0,0.0,0,0,0.0,0.0,9650.0,193.0,0.0,0.0
90,OV_2,MAIN_2,7125,29.688,7125,0,0,0,0,0.0,364.9237999837028,30.0682,365.63629998352394,30.0674,29.6875,0.7125,0.0,0.7125,65.6363,0.0845,0,0.0,0,0,0.0,0.0,7125.0,142.0,0.0,0.0
90,OV_3,MAIN_3,7225,30.104,7225,0,0,0,0,0.0,364.89499998371,30.0658,365.61749998352866,30.0659,30.1042,0.7225,0.0,0.7225,65.6175,0.082,0,0.0,0,0,0.0,0.0,7225.0,144.0,0.0,0.0
91,OV_1,MAIN_1,9663,40.263,9663,0,0,0,0,0.0,484.80079997871326,39.8667,485.7670999784707,39.8675,40.2625,0.9663,0.0,0.9663,85.7671,0.1031,0,0.0,0,0,0.0,0.0,9663.0,193.0,0.0,0.0
91,OV_2,MAIN_2,7198,29.992,7198,0,0,0,0,0.0,365.63629998352394,30.0674,366.35609998334326,30.0673,29.9917,0.7198,0.0,0.7198,66.3561,0.0845,0,0.0,0,0,0.0,0.0,7198.0,143.0,0.0,0.0
91,OV_3,MAIN_3,7139,29.746,7139,0,0,0,0,0.0,365.61749998352866,30.0659,366.33139998334946,30.0652,29.7458,0.7139,0.0,0.7139,66.3314,0.082,0,0.0,0,0,0.0,0.0,7139.0,142.0,0.0,0.0
92,OV_1,MAIN_1,9524,39.683,9524,0,0,0,0,0.0,485.7670999784707,39.8675,486.7194999782316,39.8671,39.6833,0.9524,0.0,0.9524,86.7195,0.1031,0,0.0,0,0,0.0,0.0,9524.0,190.0,0.0,0.0
92,OV_2,MAIN_2,7237,30.154,7237,0,0,0,0,0.0,366.35609998334326,30.0673,367.0797999831616,30.0674,30.1542,0.7237,0.0,0.7237,67.0798,0.0845,0,0.0,0,0,0.0,0.0,7237.0,144.0,0.0,0.0
92,OV_3,MAIN_3,7239,30.162,7239,0,0,0,0,0.0,366.33139998334946,30.0652,367.05529998316774,30.0654,30.1625,0.7239,0.0,0.7239,67.0553,0.082,0,0.0,0,0,0.0,0.0,7239.0,144.0,0.0,0.0
93,OV_1,MAIN_1,9477,39.487,9477,0,0,0,0,0.0,486.7194999782316,39.8671,487.66719997799373,39.8664,39.4875,0.9477,0.0,0.9477,87.6672,0.1031,0,0.0,0,0,0.0,0.0,9477.0,189.0,0.0,0.0
93,OV_2,MAIN_2,7212,30.05,7212,0,0,0,0,0.0,367.0797999831616,30.0674,367.80099998298056,30.0674,30.05,0.7212,0.0,0.7212,67.801,0.0845,0,0.0,0,0,0.0,0.0,7212.0,144.0,0.0,0.0
93,OV_3,MAIN_3,7311,30.462,7311,0,0,0,0,0.0,367.05529998316774,30.0654,367.7863999829842,30.0662,30.4625,0.7311,0.0,0.7311,67.7864,0.082,0,0.0,0,0,0.0,0.0,7311.0,146.0,0.0,0.0
94,OV_1,MAIN_1,9570,39.875,9570,0,0,0,0,0.0,487.66719997799373,39.8664,488.6241999777535,39.8664,39.875,0.957,0.0,0.957,88.6242,0.1031,0,0.0,0,0,0.0,0.0,9570.0,191.0,0.0,0.0
94,OV_2,MAIN_2,7242,30.175,7242,0,0,0,0,0.0,367.80099998298056,30.0674,368.52519998279877,30.0676,30.175,0.7242,0.0,0.7242,68.5252,0.0845,0,0.0,0,0,0.0,0.0,7242.0,144.0,0.0,0.0
94,OV_3,MAIN_3,7188,29.95,7188,0,0,0,0,0.0,367.7863999829842,30.0662,368.5051999828038,30.066,29.95,0.7188,0.0,0.7188,68.5052,0.082,0,0.0,0,0,0.0,0.0,7188.0,143.0,0.0,0.0
95,OV_1,MAIN_1,9565,39.854,9565,0,0,0,0,0.0,488.6241999777535,39.8664,489.5806999775134,39.8664,39.8542,0.9565,0.0,0.9565,89.5807,0.1031,0,0.0,0,0,0.0,0.0,9565.0,191.0,0.0,0.0
95,OV_2,MAIN_2,7224,30.1,7224,0,0,0,0,0.0,368.52519998279877,30.0676,369.24759998261743,30.0677,30.1,0.7224,0.0,0.7224,69.2476,0.0845,0,0.0,0,0,0.0,0.0,7224.0,144.0,0.0,0.0
95,OV_3,MAIN_3,7211,30.046,7211,0,0,0,0,0.0,368.5051999828038,30.066,369.2262999826228,30.066,30.0458,0.7211,0.0,0.7211,69.2263,0.082,0,0.0,0,0,0.0,0.0,7211.0,144.0,0.0,0.0
96,OV_1,MAIN_1,9542,39.758,9542,0,0,0,0,0.0,489.5806999775134,39.8664,490.5348999772739,39.8662,39.7583,0.9542,0.0,0.9542,90.5349,0.1031,0,0.0,0,0,0.0,0.0,9542.0,190.0,0.0,0.0
96,OV_2,MAIN_2,7222,30.092,7222,0,0,0,0,0.0,369.24759998261743,30.0677,369.96979998243614,30.0677,30.0917,0.7222,0.0,0.7222,69.9698,0.0845,0,0.0,0,0,0.0,0.0,7222.0,144.0,0.0,0.0
96,OV_3,MAIN_3,7236,30.15,7236,0,0,0,0,0.0,369.2262999826228,30.066,369.94989998244114,30.0661,30.15,0.7236,0.0,0.7236,69.9499,0.082,0,0.0,0,0,0.0,0.0,7236.0,144.0,0.0,0.0
97,OV_1,MAIN_1,9655,40.229,9655,0,0,0,0,0.0,490.5348999772739,39.8662,491.5003999770315,39.8669,40.2292,0.9655,0.0,0.9655,91.5004,0.1031,0,0.0,0,0,0.0,0.0,9655.0,193.0,0.0,0.0
97,OV_2,MAIN_2,7120,29.667,7120,0,0,0,0,0.0,369.96979998243614,30.0677,370.6817999822574,30.067,29.6667,0.712,0.0,0.712,70.6818,0.0845,0,0.0,0,0,0.0,0.0,7120.0,142.0,0.0,0.0
97,OV_3,MAIN_3,7225,30.104,7225,0,0,0,0,0.0,369.94989998244114,30.0661,370.6723999822598,30.0662,30.1042,0.7225,0.0,0.7225,70.6724,0.082,0,0.0,0,0,0.0,0.0,7225.0,144.0,0.0,0.0
98,OV_1,MAIN_1,9800,40.833,9800,0,0,0,0,0.0,491.5003999770315,39.8669,492.4803999767855,39.8687,40.8333,0.98,0.0,0.98,92.4804,0.1031,0,0.0,0,0,0.0,0.0,9800.0,196.0,0.0,0.0
98,OV_2,MAIN_2,7038,29.325,7038,0,0,0,0,0.0,370.6817999822574,30.067,371.38559998208075,30.0655,29.325,0.7038,0.0,0.7038,71.3856,0.0845,0,0.0,0,0,0.0,0.0,7038.0,140.0,0.0,0.0
98,OV_3,MAIN_3,7162,29.842,7162,0,0,0,0,0.0,370.6723999822598,30.0662,371.38859998208,30.0658,29.8417,0.7162,0.0,0.7162,71.3886,0.082,0,0.0,0,0,0.0,0.0,7162.0,143.0,0.0,0.0
99,OV_1,MAIN_1,9444,39.35,9444,0,0,0,0,0.0,492.4803999767855,39.8687,493.42479997654846,39.8677,39.35,0.9444,0.0,0.9444,93.4248,0.1031,0,0.0,0,0,0.0,0.0,9444.0,188.0,0.0,0.0
99,OV_2,MAIN_2,7322,30.508,7322,0,0,0,0,0.0,371.38559998208075,30.0655,372.11779998189695,30.0664,30.5083,0.7322,0.0,0.7322,72.1178,0.0845,0,0.0,0,0,0.0,0.0,7322.0,146.0,0.0,0.0
99,OV_3,MAIN_3,7234,30.142,7234,0,0,0,0,0.0,371.38859998208,30.0658,372.1119999818984,30.0659,30.1417,0.7234,0.0,0.7234,72.112,0.082,0,0.0,0,0,0.0,0.0,7234.0,144.0,0.0,0.0
100,OV_1,MAIN_1,9548,39.783,9548,0,0,0,0,0.0,493.42479997654846,39.8677,494.3795999763088,39.8676,39.7833,0.9548,0.0,0.9548,94.3796,0.1031,0,0.0,0,0,0.0,0.0,9548.0,190.0,0.0,0.0
100,OV_2,MAIN_2,7210,30.042,7210,0,0,0,0,0.0,372.11779998189695,30.0664,372.83879998171597,30.0663,30.0417,0.721,0.0,0.721,72.8388,0.0845,0,0.0,0,0,0.0,0.0,7210.0,144.0,0.0,0.0
100,OV_3,MAIN_3,7242,30.175,7242,0,0,0,0,0.0,372.1119999818984,30.0659,372.8361999817166,30.0661,30.175,0.7242,0.0,0.7242,72.8362,0.082,0,0.0,0,0,0.0,0.0,7242.0,144.0,0.0,0.0
101,OV_1,MAIN_1,9559,39.829,9559,0,0,0,0,0.0,494.3795999763088,39.8676,495.33549997606883,39.8675,39.8292,0.9559,0.0,0.9559,95.3355,0.1031,0,0.0,0,0,0.0,0.0,9559.0,191.0,0.0,0.0
101,OV_2,MAIN_2,7235,30.146,7235,0,0,0,0,0.0,372.83879998171597,30.0663,373.56229998153435,30.0665,30.1458,0.7235,0.0,0.7235,73.5623,0.0845,0,0.0,0,0,0.0,0.0,7235.0,144.0,0.0,0.0
101,OV_3,MAIN_3,7206,30.025,7206,0,0,0,0,0.0,372.8361999817166,30.0661,373.55679998153573,30.066,30.025,0.7206,0.0,0.7206,73.5568,0.082,0,0.0,0,0,0.0,0.0,7206.0,144.0,0.0,0.0
102,OV_1,MAIN_1,9512,39.633,9512,0,0,0,0,0.0,495.33549997606883,39.8675,496.28669997583006,39.867,39.6333,0.9512,0.0,0.9512,96.2867,0.1031,0,0.0,0,0,0.0,0.0,9512.0,190.0,0.0,0.0
102,OV_2,MAIN_2,7166,29.858,7166,0,0,0,0,0.0,373.56229998153435,30.0665,374.27889998135447,30.0661,29.8583,0.7166,0.0,0.7166,74.2789,0.0845,0,0.0,0,0,0.0,0.0,7166.0,143.0,0.0,0.0
102,OV_3,MAIN_3,7322,30.508,7322,0,0,0,0,0.0,373.55679998153573,30.066,374.28899998135194,30.0669,30.5083,0.7322,0.0,0.7322,74.289,0.082,0,0.0,0,0,0.0,0.0,7322.0,146.0,0.0,0.0
103,OV_1,MAIN_1,9532,39.717,9532,0,0,0,0,0.0,496.28669997583006,39.867,497.2398999755908,39.8668,39.7167,0.9532,0.0,0.9532,97.2399,0.1031,0,0.0,0,0,0.0,0.0,9532.0,190.0,0.0,0.0
103,OV_2,MAIN_2,7109,29.621,7109,0,0,0,0,0.0,374.27889998135447,30.0661,374.989799981176,30.0652,29.6208,0.7109,0.0,0.7109,74.9898,0.0845,0,0.0,0,0,0.0,0.0,7109.0,142.0,0.0,0.0
103,OV_3,MAIN_3,7359,30.662,7359,0,0,0,0,0.0,374.28899998135194,30.0669,375.0248999811672,30.068,30.6625,0.7359,0.0,0.7359,75.0249,0.082,0,0.0,0,0,0.0,0.0,7359.0,147.0,0.0,0.0
104,OV_1,MAIN_1,9538,39.742,9538,0,0,0,0,0.0,497.2398999755908,39.8668,498.19369997535136,39.8665,39.7417,0.9538,0.0,0.9538,98.1937,0.1031,0,0.0,0,0,0.0,0.0,9538.0,190.0,0.0,0.0
104,OV_2,MAIN_2,7230,30.125,7230,0,0,0,0,0.0,374.989799981176,30.0652,375.71279998099453,30.0653,30.125,0.723,0.0,0.723,75.7128,0.0845,0,0.0,0,0,0.0,0.0,7230.0,144.0,0.0,0.0
104,OV_3,MAIN_3,7232,30.133,7232,0,0,0,0,0.0,375.0248999811672,30.068,375.74809998098567,30.0682,30.1333,0.7232,0.0,0.7232,75.7481,0.082,0,0.0,0,0,0.0,0.0,7232.0,144.0,0.0,0.0
105,OV_1,MAIN_1,9526,39.692,9526,0,0,0,0,0.0,498.19369997535136,39.8665,499.14629997511224,39.8662,39.6917,0.9526,0.0,0.9526,99.1463,0.1031,0,0.0,0,0,0.0,0.0,9526.0,190.0,0.0,0.0
105,OV_2,MAIN_2,7318,30.492,7318,0,0,0,0,0.0,375.71279998099453,30.0653,376.44459998081084,30.0661,30.4917,0.7318,0.0,0.7318,76.4446,0.0845,0,0.0,0,0,0.0,0.0,7318.0,146.0,0.0,0.0
105,OV_3,MAIN_3,7156,29.817,7156,0,0,0,0,0.0,375.74809998098567,30.0682,376.46369998080604,30.0677,29.8167,0.7156,0.0,0.7156,76.4637,0.082,0,0.0,0,0,0.0,0.0,7156.0,143.0,0.0,0.0
106,OV_1,MAIN_1,9526,39.692,9526,0,0,0,0,0.0,499.14629997511224,39.8662,500.0988999748731,39.8658,39.6917,0.9526,0.0,0.9526,100.0989,0.1031,0,0.0,0,0,0.0,0.0,9526.0,190.0,0.0,0.0
106,OV_2,MAIN_2,7100,29.583,7100,0,0,0,0,0.0,376.44459998081084,30.0661,377.1545999806326,30.0652,29.5833,0.71,0.0,0.71,77.1546,0.0845,0,0.0,0,0,0.0,0.0,7100.0,142.0,0.0,0.0
106,OV_3,MAIN_3,7374,30.725,7374,0,0,0,0,0.0,376.46369998080604,30.0677,377.20109998062094,30.0689,30.725,0.7374,0.0,0.7374,77.2011,0.082,0,0.0,0,0,0.0,0.0,7374.0,147.0,0.0,0.0
107,OV_1,MAIN_1,9545,39.771,9545,0,0,0,0,0.0,500.0988999748731,39.8658,501.0533999746335,39.8657,39.7708,0.9545,0.0,0.9545,101.0534,0.1031,0,0.0,0,0,0.0,0.0,9545.0,190.0,0.0,0.0
107,OV_2,MAIN_2,7278,30.325,7278,0,0,0,0,0.0,377.1545999806326,30.0652,377.8823999804499,30.0657,30.325,0.7278,0.0,0.7278,77.8824,0.0845,0,0.0,0,0,0.0,0.0,7278.0,145.0,0.0,0.0
107,OV_3,MAIN_3,7177,29.904,7177,0,0,0,0,0.0,377.20109998062094,30.0689,377.9187999804408,30.0686,29.9042,0.7177,0.0,0.7177,77.9188,0.082,0,0.0,0,0,0.0,0.0,7177.0,143.0,0.0,0.0
108,OV_1,MAIN_1,9564,39.85,9564,0,0,0,0,0.0,501.0533999746335,39.8657,502.00979997439345,39.8656,39.85,0.9564,0.0,0.9564,102.0098,0.1031,0,0.0,0,0,0.0,0.0,9564.0,191.0,0.0,0.0
108,OV_2,MAIN_2,7164,29.85,7164,0,0,0,0,0.0,377.8823999804499,30.0657,378.5987999802701,30.0653,29.85,0.7164,0.0,0.7164,78.5988,0.0845,0,0.0,0,0,0.0,0.0,7164.0,143.0,0.0,0.0
108,OV_3,MAIN_3,7272,30.3,7272,0,0,0,0,0.0,377.9187999804408,30.0686,378.64599998025824,30.0691,30.3,0.7272,0.0,0.7272,78.646,0.082,0,0.0,0,0,0.0,0.0,7272.0,145.0,0.0,0.0
109,OV_1,MAIN_1,9522,39.675,9522,0,0,0,0,0.0,502.00979997439345,39.8656,502.9619999741544,39.8653,39.675,0.9522,0.0,0.9522,102.962,0.1031,0,0.0,0,0,0.0,0.0,9522.0,190.0,0.0,0.0
109,OV_2,MAIN_2,7240,30.167,7240,0,0,0,0,0.0,378.5987999802701,30.0653,379.32279998008835,30.0655,30.1667,0.724,0.0,0.724,79.3228,0.0845,0,0.0,0,0,0.0,0.0,7240.0,144.0,0.0,0.0
109,OV_3,MAIN_3,7238,30.158,7238,0,0,0,0,0.0,378.64599998025824,30.0691,379.36979998007655,30.0692,30.1583,0.7238,0.0,0.7238,79.3698,0.082,0,0.0,0,0,0.0,0.0,7238.0,144.0,0.0,0.0
110,OV_1,MAIN_1,9558,39.825,9558,0,0,0,0,0.0,502.9619999741544,39.8653,503.9177999739145,39.8652,39.825,0.9558,0.0,0.9558,103.9178,0.1031,0,0.0,0,0,0.0,0.0,9558.0,191.0,0.0,0.0
110,OV_2,MAIN_2,7160,29.833,7160,0,0,0,0,0.0,379.32279998008835,30.0655,380.0387999799086,30.0651,29.8333,0.716,0.0,0.716,80.0388,0.0845,0,0.0,0,0,0.0,0.0,7160.0,143.0,0.0,0.0
110,OV_3,MAIN_3,7282,30.342,7282,0,0,0,0,0.0,379.36979998007655,30.0692,380.09799997989376,30.0697,30.3417,0.7282,0.0,0.7282,80.098,0.082,0,0.0,0,0,0.0,0.0,7282.0,145.0,0.0,0.0
111,OV_1,MAIN_1,9554,39.808,9554,0,0,0,0,0.0,503.9177999739145,39.8652,504.8731999736747,39.8651,39.8083,0.9554,0.0,0.9554,104.8732,0.1031,0,0.0,0,0,0.0,0.0,9554.0,191.0,0.0,0.0
111,OV_2,MAIN_2,7228,30.117,7228,0,0,0,0,0.0,380.0387999799086,30.0651,380.7615999797272,30.0652,30.1167,0.7228,0.0,0.7228,80.7616,0.0845,0,0.0,0,0,0.0,0.0,7228.0,144.0,0.0,0.0
111,OV_3,MAIN_3,7218,30.075,7218,0,0,0,0,0.0,380.09799997989376,30.0697,380.81979997971257,30.0698,30.075,0.7218,0.0,0.7218,80.8198,0.082,0,0.0,0,0,0.0,0.0,7218.0,144.0,0.0,0.0
112,OV_1,MAIN_1,9485,39.521,9485,0,0,0,0,0.0,504.8731999736747,39.8651,505.8216999734366,39.8644,39.5208,0.9485,0.0,0.9485,105.8217,0.1031,0,0.0,0,0,0.0,0.0,9485.0,189.0,0.0,0.0
112,OV_2,MAIN_2,7337,30.571,7337,0,0,0,0,0.0,380.7615999797272,30.0652,381.495299979543,30.0661,30.5708,0.7337,0.0,0.7337,81.4953,0.0845,0,0.0,0,0,0.0,0.0,7337.0,146.0,0.0,0.0
112,OV_3,MAIN_3,7178,29.908,7178,0,0,0,0,0.0,380.81979997971257,30.0698,381.5375999795324,30.0695,29.9083,0.7178,0.0,0.7178,81.5376,0.082,0,0.0,0,0,0.0,0.0,7178.0,143.0,0.0,0.0
113,OV_1,MAIN_1,9648,40.2,9648,0,0,0,0,0.0,505.8216999734366,39.8644,506.7864999731944,39.8651,40.2,0.9648,0.0,0.9648,106.7865,0.1031,0,0.0,0,0,0.0,0.0,9648.0,192.0,0.0,0.0
113,OV_2,MAIN_2,7289,30.371,7289,0,0,0,0,0.0,381.495299979543,30.0661,382.22419997936004,30.0667,30.3708,0.7289,0.0,0.7289,82.2242,0.0845,0,0.0,0,0,0.0,0.0,7289.0,145.0,0.0,0.0
113,OV_3,MAIN_3,7063,29.429,7063,0,0,0,0,0.0,381.5375999795324,30.0695,382.2438999793551,30.0682,29.4292,0.7063,0.0,0.7063,82.2439,0.082,0,0.0,0,0,0.0,0.0,7063.0,141.0,0.0,0.0
114,OV_1,MAIN_1,9428,39.283,9428,0,0,0,0,0.0,506.7864999731944,39.8651,507.72929997295773,39.864,39.2833,0.9428,0.0,0.9428,107.7293,0.1031,0,0.0,0,0,0.0,0.0,9428.0,188.0,0.0,0.0
114,OV_2,MAIN_2,7300,30.417,7300,0,0,0,0,0.0,382.22419997936004,30.0667,382.9541999791768,30.0674,30.4167,0.73,0.0,0.73,82.9542,0.0845,0,0.0,0,0,0.0,0.0,7300.0,146.0,0.0,0.0
114,OV_3,MAIN_3,7272,30.3,7272,0,0,0,0,0.0,382.2438999793551,30.0682,382.97109997917255,30.0687,30.3,0.7272,0.0,0.7272,82.9711,0.082,0,0.0,0,0,0.0,0.0,7272.0,145.0,0.0,0.0
115,OV_1,MAIN_1,9520,39.667,9520,0,0,0,0,0.0,507.72929997295773,39.864,508.68129997271876,39.8636,39.6667,0.952,0.0,0.952,108.6813,0.1031,0,0.0,0,0,0.0,0.0,9520.0,190.0,0.0,0.0
115,OV_2,MAIN_2,7263,30.262,7263,0,0,0,0,0.0,382.9541999791768,30.0674,383.6804999789945,30.0677,30.2625,0.7263,0.0,0.7263,83.6805,0.0845,0,0.0,0,0,0.0,0.0,7263.0,145.0,0.0,0.0
115,OV_3,MAIN_3,7217,30.071,7217,0,0,0,0,0.0,382.97109997917255,30.0687,383.6927999789914,30.0687,30.0708,0.7217,0.0,0.7217,83.6928,0.082,0,0.0,0,0,0.0,0.0,7217.0,144.0,0.0,0.0
116,OV_1,MAIN_1,9493,39.554,9493,0,0,0,0,0.0,508.68129997271876,39.8636,509.63059997248047,39.863,39.5542,0.9493,0.0,0.9493,109.6306,0.1031,0,0.0,0,0,0.0,0.0,9493.0,189.0,0.0,0.0
116,OV_2,MAIN_2,7306,30.442,7306,0,0,0,0,0.0,383.6804999789945,30.0677,384.4110999788111,30.0684,30.4417,0.7306,0.0,0.7306,84.4111,0.0845,0,0.0,0,0,0.0,0.0,7306.0,146.0,0.0,0.0
116,OV_3,MAIN_3,7201,30.004,7201,0,0,0,0,0.0,383.6927999789914,30.0687,384.41289997881063,30.0686,30.0042,0.7201,0.0,0.7201,84.4129,0.082,0,0.0,0,0,0.0,0.0,7201.0,144.0,0.0,0.0
117,OV_1,MAIN_1,9577,39.904,9577,0,0,0,0,0.0,509.63059997248047,39.863,510.58829997224007,39.8631,39.9042,0.9577,0.0,0.9577,110.5883,0.1031,0,0.0,0,0,0.0,0.0,9577.0,191.0,0.0,0.0
117,OV_2,MAIN_2,7286,30.358,7286,0,0,0,0,0.0,384.4110999788111,30.0684,385.1396999786282,30.069,30.3583,0.7286,0.0,0.7286,85.1397,0.0845,0,0.0,0,0,0.0,0.0,7286.0,145.0,0.0,0.0
117,OV_3,MAIN_3,7137,29.738,7137,0,0,0,0,0.0,384.41289997881063,30.0686,385.1265999786315,30.0679,29.7375,0.7137,0.0,0.7137,85.1266,0.082,0,0.0,0,0,0.0,0.0,7137.0,142.0,0.0,0.0
118,OV_1,MAIN_1,9594,39.975,9594,0,0,0,0,0.0,510.58829997224007,39.8631,511.54769997199924,39.8633,39.975,0.9594,0.0,0.9594,111.5477,0.1031,0,0.0,0,0,0.0,0.0,9594.0,191.0,0.0,0.0
