epoch,node,main,assigned_slots,share_assigned_slots,ok,skipped,invalid,delayed,bad_slots_abs,bad_slots_pct_node,effective_stake,stake_share_pct,effective_stake_next,stake_share_next_pct,delivered_slots_share_pct,coinbase_epoch_tkg,fees_epoch_tkr_at_main,reward_epoch_total_value_tkg_only,coinbase_cum_tkg,fees_cum_tkr_at_main,penalty_slots_residual,penalty_score,forced_invalid_slots_planned,forced_invalid_slots_realized,forced_invalid_share_pct_of_invalid,penalty_gained,penalty_recovery,penalty_tol,residual_prev_dbg,residual_next_dbg,ok_rate,scenario,assigned_share
188,OV_1,MAIN_1,9512,39.633,9456,48,8,0,56,0.59,580.0457999548048,39.9939,580.9913999545674,39.9931,39.4,0.9456,0.0,0.9456,180.9914,0.0,0,0.0,0,0,0.0,0.0,0.0,190.24,0.0,0.0,0.9941126997476871,1,0.3963333333333333
188,OV_2,MAIN_2,7276,30.317,7276,0,0,0,0,0.0,435.3330999660286,30.016,436.060699965846,30.0166,30.3167,0.7276,0.0,0.7276,136.0607,0.0,0,0.0,0,0,0.0,0.0,0.0,145.52,0.0,0.0,1.0,1,0.30316666666666664
188,OV_3,MAIN_3,7212,30.05,7212,0,0,0,0,0.0,434.9574999661229,29.9901,435.67869996594186,29.9903,30.05,0.7212,0.0,0.7212,135.6787,0.0,0,0.0,0,0,0.0,0.0,0.0,144.24,0.0,0.0,1.0,1,0.3005
189,OV_1,MAIN_1,9459,39.413,9395,12,9,43,64,0.68,580.9913999545674,39.9931,581.9308999543316,39.992,39.1458,0.9395,0.0,0.9395,181.9309,0.0,0,0.0,0,0,0.0,0.0,0.0,189.18,0.0,0.0,0.9932339570779152,1,0.394125
189,OV_2,MAIN_2,7160,29.833,7123,15,9,13,37,0.52,436.060699965846,30.0166,436.7729999656672,30.0163,29.6792,0.7123,0.0,0.7123,136.773,0.0,0,0.0,0,0,0.0,0.0,0.0,143.20000000000002,0.0,0.0,0.9948324022346369,1,0.29833333333333334
189,OV_3,MAIN_3,7381,30.754,7371,1,0,9,10,0.14,435.67869996594186,29.9903,436.4157999657568,29.9917,30.7125,0.7371,0.0,0.7371,136.4158,0.0,0,0.0,0,0,0.0,0.0,0.0,147.62,0.0,0.0,0.998645170031161,1,0.30754166666666666
190,OV_1,MAIN_1,9594,39.975,9524,29,0,41,70,0.73,581.9308999543316,39.992,582.8832999540925,39.9916,39.6833,0.9524,0.0,0.9524,182.8833,0.0,0,0.0,0,0,0.0,0.0,0.0,191.88,0.0,0.0,0.9927037731915781,1,0.39975
190,OV_2,MAIN_2,7203,30.012,7203,0,0,0,0,0.0,436.7729999656672,30.0163,437.4932999654864,30.0164,30.0125,0.7203,0.0,0.7203,137.4933,0.0,0,0.0,0,0,0.0,0.0,0.0,144.06,0.0,0.0,1.0,1,0.300125
190,OV_3,MAIN_3,7203,30.012,7203,0,0,0,0,0.0,436.4157999657568,29.9917,437.136099965576,29.9919,30.0125,0.7203,0.0,0.7203,137.1361,0.0,0,0.0,0,0,0.0,0.0,0.0,144.06,0.0,0.0,1.0,1,0.300125
191,OV_1,MAIN_1,9582,39.925,9569,0,0,13,13,0.14,582.8832999540925,39.9916,583.8401999538523,39.9917,39.8708,0.9569,0.0,0.9569,183.8402,0.0,0,0.0,0,0,0.0,0.0,0.0,191.64,0.0,0.0,0.998643289501148,1,0.39925
191,OV_2,MAIN_2,7161,29.837,7102,38,4,17,59,0.82,437.4932999654864,30.0164,438.2034999653081,30.0159,29.5917,0.7102,0.0,0.7102,138.2035,0.0,0,0.0,0,0,0.0,0.0,0.0,143.22,0.0,0.0,0.9917609272447983,1,0.298375
191,OV_3,MAIN_3,7257,30.238,7241,15,1,0,16,0.22,437.136099965576,29.9919,437.8601999653943,29.9924,30.1708,0.7241,0.0,0.7241,137.8602,0.0,0,0.0,0,0,0.0,0.0,0.0,145.14,0.0,0.0,0.9977952321896101,1,0.302375
192,OV_1,MAIN_1,9506,39.608,9487,0,19,0,19,0.2,583.8401999538523,39.9917,584.7888999536142,39.9911,39.5292,0.9487,0.0,0.9487,184.7889,0.0,0,0.0,0,0,0.0,0.0,0.0,190.12,0.0,0.0,0.9980012623606144,1,0.39608333333333334
192,OV_2,MAIN_2,7337,30.571,7314,23,0,0,23,0.31,438.2034999653081,30.0159,438.9348999651245,30.0168,30.475,0.7314,0.0,0.7314,138.9349,0.0,0,0.0,0,0,0.0,0.0,0.0,146.74,0.0,0.0,0.9968652037617555,1,0.30570833333333336
192,OV_3,MAIN_3,7157,29.821,7152,0,5,0,5,0.07,437.8601999653943,29.9924,438.57539996521473,29.9922,29.8,0.7152,0.0,0.7152,138.5754,0.0,0,0.0,0,0,0.0,0.0,0.0,143.14,0.0,0.0,0.9993013832611429,1,0.29820833333333335
193,OV_1,MAIN_1,9725,40.521,9695,9,0,21,30,0.31,584.7888999536142,39.9911,585.7583999533708,39.9918,40.3958,0.9695,0.0,0.9695,185.7584,0.0,0,0.0,0,0,0.0,0.0,0.0,194.5,0.0,0.0,0.9969151670951156,1,0.40520833333333334
193,OV_2,MAIN_2,7082,29.508,7079,0,3,0,3,0.04,438.9348999651245,30.0168,439.6427999649468,30.016,29.4958,0.7079,0.0,0.7079,139.6428,0.0,0,0.0,0,0,0.0,0.0,0.0,141.64,0.0,0.0,0.9995763908500424,1,0.2950833333333333
193,OV_3,MAIN_3,7193,29.971,7189,0,4,0,4,0.06,438.57539996521473,29.9922,439.2942999650343,29.9922,29.9542,0.7189,0.0,0.7189,139.2943,0.0,0,0.0,0,0,0.0,0.0,0.0,143.86,0.0,0.0,0.9994439037953566,1,0.29970833333333335
194,OV_1,MAIN_1,9462,39.425,9435,1,0,26,27,0.29,585.7583999533708,39.9918,586.701899953134,39.9908,39.3125,0.9435,0.0,0.9435,186.7019,0.0,0,0.0,0,0,0.0,0.0,0.0,189.24,0.0,0.0,0.99714648065948,1,0.39425
194,OV_2,MAIN_2,7308,30.45,7297,0,0,11,11,0.15,439.6427999649468,30.016,440.3724999647636,30.0167,30.4042,0.7297,0.0,0.7297,140.3725,0.0,0,0.0,0,0,0.0,0.0,0.0,146.16,0.0,0.0,0.9984948002189381,1,0.3045
194,OV_3,MAIN_3,7230,30.125,7229,0,0,1,1,0.01,439.2942999650343,29.9922,440.0171999648528,29.9925,30.1208,0.7229,0.0,0.7229,140.0172,0.0,0,0.0,0,0,0.0,0.0,0.0,144.6,0.0,0.0,0.9998616874135546,1,0.30125
195,OV_1,MAIN_1,9588,39.95,9574,0,8,6,14,0.15,586.701899953134,39.9908,587.6592999528937,39.9907,39.8917,0.9574,0.0,0.9574,187.6593,0.0,0,0.0,0,0,0.0,0.0,0.0,191.76,0.0,0.0,0.9985398414685023,1,0.3995
195,OV_2,MAIN_2,7244,30.183,7235,0,5,4,9,0.12,440.3724999647636,30.0167,441.095999964582,30.017,30.1458,0.7235,0.0,0.7235,141.096,0.0,0,0.0,0,0,0.0,0.0,0.0,144.88,0.0,0.0,0.9987575924903368,1,0.30183333333333334
195,OV_3,MAIN_3,7168,29.867,7158,0,10,0,10,0.14,440.0171999648528,29.9925,440.7329999646731,29.9923,29.825,0.7158,0.0,0.7158,140.733,0.0,0,0.0,0,0,0.0,0.0,0.0,143.36,0.0,0.0,0.9986049107142857,1,0.2986666666666667
196,OV_1,MAIN_1,9625,40.104,9625,0,0,0,0,0.0,587.6592999528937,39.9907,588.621799952652,39.9911,40.1042,0.9625,0.0,0.9625,188.6218,0.0,0,0.0,0,0,0.0,0.0,0.0,192.5,0.0,0.0,1.0,1,0.4010416666666667
196,OV_2,MAIN_2,7212,30.05,7185,2,15,10,27,0.37,441.095999964582,30.017,441.8144999644017,30.0169,29.9375,0.7185,0.0,0.7185,141.8145,0.0,0,0.0,0,0,0.0,0.0,0.0,144.24,0.0,0.0,0.9962562396006656,1,0.3005
196,OV_3,MAIN_3,7163,29.846,7143,17,0,3,20,0.28,440.7329999646731,29.9923,441.4472999644938,29.992,29.7625,0.7143,0.0,0.7143,141.4473,0.0,0,0.0,0,0,0.0,0.0,0.0,143.26,0.0,0.0,0.9972078737958956,1,0.2984583333333333
197,OV_1,MAIN_1,9547,39.779,9547,0,0,0,0,0.0,588.621799952652,39.9911,589.5764999524124,39.9908,39.7792,0.9547,0.0,0.9547,189.5765,0.0,0,0.0,0,0,0.0,0.0,0.0,190.94,0.0,0.0,1.0,1,0.39779166666666665
197,OV_2,MAIN_2,7224,30.1,7189,0,16,19,35,0.48,441.8144999644017,30.0169,442.5333999642212,30.0169,29.9542,0.7189,0.0,0.7189,142.5334,0.0,0,0.0,0,0,0.0,0.0,0.0,144.48,0.0,0.0,0.9951550387596899,1,0.301
197,OV_3,MAIN_3,7229,30.121,7229,0,0,0,0,0.0,441.4472999644938,29.992,442.1701999643124,29.9923,30.1208,0.7229,0.0,0.7229,142.1702,0.0,0,0.0,0,0,0.0,0.0,0.0,144.58,0.0,0.0,1.0,1,0.30120833333333336
198,OV_1,MAIN_1,9645,40.188,9643,0,0,2,2,0.02,589.5764999524124,39.9908,590.5407999521703,39.9912,40.1792,0.9643,0.0,0.9643,190.5408,0.0,0,0.0,0,0,0.0,0.0,0.0,192.9,0.0,0.0,0.9997926386728875,1,0.401875
198,OV_2,MAIN_2,7097,29.571,7094,3,0,0,3,0.04,442.5333999642212,30.0169,443.2427999640431,30.0162,29.5583,0.7094,0.0,0.7094,143.2428,0.0,0,0.0,0,0,0.0,0.0,0.0,141.94,0.0,0.0,0.999577286177258,1,0.29570833333333335
198,OV_3,MAIN_3,7258,30.242,7234,9,15,0,24,0.33,442.1701999643124,29.9923,442.8935999641308,29.9926,30.1417,0.7234,0.0,0.7234,142.8936,0.0,0,0.0,0,0,0.0,0.0,0.0,145.16,0.0,0.0,0.9966933039404795,1,0.30241666666666667
199,OV_1,MAIN_1,9622,40.092,9622,0,0,0,0,0.0,590.5407999521703,39.9912,591.5029999519288,39.9914,40.0917,0.9622,0.0,0.9622,191.503,0.0,0,0.0,0,0,0.0,0.0,0.0,192.44,0.0,0.0,1.0,1,0.40091666666666664
199,OV_2,MAIN_2,7162,29.842,7162,0,0,0,0,0.0,443.2427999640431,30.0162,443.9589999638633,30.016,29.8417,0.7162,0.0,0.7162,143.959,0.0,0,0.0,0,0,0.0,0.0,0.0,143.24,0.0,0.0,1.0,1,0.29841666666666666
199,OV_3,MAIN_3,7216,30.067,7195,4,0,17,21,0.29,442.8935999641308,29.9926,443.61309996395016,29.9926,29.9792,0.7195,0.0,0.7195,143.6131,0.0,0,0.0,0,0,0.0,0.0,0.0,144.32,0.0,0.0,0.997089800443459,1,0.3006666666666667
